_id,zip,provider,zone
ObjectId(5911299b3c888a01983cee8f),72638,Cox,C
ObjectId(5911299b3c888a01983cee90),72737,Cox,C
ObjectId(5911299b3c888a01983cee91),72936,Cox,C
ObjectId(5911299b3c888a01983cee92),72937,Cox,C
ObjectId(5911299b3c888a01983cee93),72602,Cox,C
ObjectId(5911299b3c888a01983cee94),72601,Cox,C
ObjectId(5911299b3c888a01983cee95),72938,Cox,C
ObjectId(5911299b3c888a01983cee96),72739,Cox,C
ObjectId(5911299b3c888a01983cee97),72631,Cox,C
ObjectId(5911299b3c888a01983cee98),72940,Cox,C
ObjectId(5911299b3c888a01983cee99),72741,Cox,C
ObjectId(5911299b3c888a01983cee9a),72744,Cox,C
ObjectId(5911299b3c888a01983cee9b),72745,Cox,C
ObjectId(5911299b3c888a01983cee9c),72945,Cox,C
ObjectId(5911299b3c888a01983cee9d),74946,Cox,C
ObjectId(5911299b3c888a01983cee9e),72946,Cox,C
ObjectId(5911299b3c888a01983cee9f),72947,Cox,C
ObjectId(5911299b3c888a01983ceea0),74948,Cox,C
ObjectId(5911299b3c888a01983ceea1),72751,Cox,C
ObjectId(5911299b3c888a01983ceea2),74902,Cox,C
ObjectId(5911299b3c888a01983ceea3),72753,Cox,C
ObjectId(5911299b3c888a01983ceea4),72757,Cox,C
ObjectId(5911299b3c888a01983ceea5),72758,Cox,C
ObjectId(5911299b3c888a01983ceea6),72756,Cox,C
ObjectId(5911299b3c888a01983ceea7),74954,Cox,C
ObjectId(5911299b3c888a01983ceea8),72952,Cox,C
ObjectId(5911299b3c888a01983ceea9),72761,Cox,C
ObjectId(5911299b3c888a01983ceeaa),72765,Cox,C
ObjectId(5911299b3c888a01983ceeab),72762,Cox,C
ObjectId(5911299b3c888a01983ceeac),72766,Cox,C
ObjectId(5911299b3c888a01983ceead),72770,Cox,C
ObjectId(5911299b3c888a01983ceeae),72682,Cox,C
ObjectId(5911299b3c888a01983ceeaf),72957,Cox,C
ObjectId(5911299b3c888a01983ceeb0),72956,Cox,C
ObjectId(5911299b3c888a01983ceeb1),72774,Cox,C
ObjectId(5911299b3c888a01983ceeb2),74338,Cox,C
ObjectId(5911299b3c888a01983ceeb3),72959,Cox,C
ObjectId(5911299b3c888a01983ceeb4),67002,Cox,C
ObjectId(5911299b3c888a01983ceeb5),67005,Cox,C
ObjectId(5911299b3c888a01983ceeb6),66712,Cox,C
ObjectId(5911299b3c888a01983ceeb7),66402,Cox,C
ObjectId(5911299b3c888a01983ceeb8),67010,Cox,C
ObjectId(5911299b3c888a01983ceeb9),67220,Cox,C
ObjectId(5911299b3c888a01983ceeba),67226,Cox,C
ObjectId(5911299b3c888a01983ceebb),67017,Cox,C
ObjectId(5911299b3c888a01983ceebc),67020,Cox,C
ObjectId(5911299b3c888a01983ceebd),67333,Cox,C
ObjectId(5911299b3c888a01983ceebe),67025,Cox,C
ObjectId(5911299b3c888a01983ceebf),67335,Cox,C
ObjectId(5911299b3c888a01983ceec0),67337,Cox,C
ObjectId(5911299b3c888a01983ceec1),67030,Cox,C
ObjectId(5911299b3c888a01983ceec2),67035,Cox,C
ObjectId(5911299b3c888a01983ceec3),67340,Cox,C
ObjectId(5911299b3c888a01983ceec4),67037,Cox,C
ObjectId(5911299b3c888a01983ceec5),67801,Cox,C
ObjectId(5911299b3c888a01983ceec6),67800,Cox,C
ObjectId(5911299b3c888a01983ceec7),67207,Cox,C
ObjectId(5911299b3c888a01983ceec8),67206,Cox,C
ObjectId(5911299b3c888a01983ceec9),67208,Cox,C
ObjectId(5911299b3c888a01983ceeca),67042,Cox,C
ObjectId(5911299b3c888a01983ceecb),66733,Cox,C
ObjectId(5911299b3c888a01983ceecc),66763,Cox,C
ObjectId(5911299b3c888a01983ceecd),67846,Cox,C
ObjectId(5911299b3c888a01983ceece),67050,Cox,C
ObjectId(5911299b3c888a01983ceecf),66742,Cox,C
ObjectId(5911299b3c888a01983ceed0),67052,Cox,C
ObjectId(5911299b3c888a01983ceed1),67530,Cox,C
ObjectId(5911299b3c888a01983ceed2),67056,Cox,C
ObjectId(5911299b3c888a01983ceed3),67060,Cox,C
ObjectId(5911299b3c888a01983ceed4),67062,Cox,C
ObjectId(5911299b3c888a01983ceed5),67544,Cox,C
ObjectId(5911299b3c888a01983ceed6),66748,Cox,C
ObjectId(5911299b3c888a01983ceed7),67501,Cox,C
ObjectId(5911299b3c888a01983ceed8),67502,Cox,C
ObjectId(5911299b3c888a01983ceed9),67505,Cox,C
ObjectId(5911299b3c888a01983ceeda),67500,Cox,C
ObjectId(5911299b3c888a01983ceedb),66749,Cox,C
ObjectId(5911299b3c888a01983ceedc),66441,Cox,C
ObjectId(5911299b3c888a01983ceedd),66400,Cox,C
ObjectId(5911299b3c888a01983ceede),67067,Cox,C
ObjectId(5911299b3c888a01983ceedf),67068,Cox,C
ObjectId(5911299b3c888a01983ceee0),67547,Cox,C
ObjectId(5911299b3c888a01983ceee1),67550,Cox,C
ObjectId(5911299b3c888a01983ceee2),67456,Cox,C
ObjectId(5911299b3c888a01983ceee3),67554,Cox,C
ObjectId(5911299b3c888a01983ceee4),67101,Cox,C
ObjectId(5911299b3c888a01983ceee5),66502,Cox,C
ObjectId(5911299b3c888a01983ceee6),66503,Cox,C
ObjectId(5911299b3c888a01983ceee7),66500,Cox,C
ObjectId(5911299b3c888a01983ceee8),66530,Cox,C
ObjectId(5911299b3c888a01983ceee9),67221,Cox,C
ObjectId(5911299b3c888a01983ceeea),67460,Cox,C
ObjectId(5911299b3c888a01983ceeeb),66514,Cox,C
ObjectId(5911299b3c888a01983ceeec),67110,Cox,C
ObjectId(5911299b3c888a01983ceeed),67114,Cox,C
ObjectId(5911299b3c888a01983ceeee),67117,Cox,C
ObjectId(5911299b3c888a01983ceeef),67100,Cox,C
ObjectId(5911299b3c888a01983ceef0),67561,Cox,C
ObjectId(5911299b3c888a01983ceef1),66517,Cox,C
ObjectId(5911299b3c888a01983ceef2),67204,Cox,C
ObjectId(5911299b3c888a01983ceef3),67219,Cox,C
ObjectId(5911299b3c888a01983ceef4),66762,Cox,C
ObjectId(5911299b3c888a01983ceef5),66700,Cox,C
ObjectId(5911299b3c888a01983ceef6),67127,Cox,C
ObjectId(5911299b3c888a01983ceef7),67124,Cox,C
ObjectId(5911299b3c888a01983ceef8),67133,Cox,C
ObjectId(5911299b3c888a01983ceef9),74072,Cox,C
ObjectId(5911299b3c888a01983ceefa),67401,Cox,C
ObjectId(5911299b3c888a01983ceefb),67400,Cox,C
ObjectId(5911299b3c888a01983ceefc),67125,Cox,C
ObjectId(5911299b3c888a01983ceefd),67135,Cox,C
ObjectId(5911299b3c888a01983ceefe),67579,Cox,C
ObjectId(5911299b3c888a01983ceeff),66621,Cox,C
ObjectId(5911299b3c888a01983cef00),66612,Cox,C
ObjectId(5911299b3c888a01983cef01),66603,Cox,C
ObjectId(5911299b3c888a01983cef02),66619,Cox,C
ObjectId(5911299b3c888a01983cef03),66604,Cox,C
ObjectId(5911299b3c888a01983cef04),66611,Cox,C
ObjectId(5911299b3c888a01983cef05),66608,Cox,C
ObjectId(5911299b3c888a01983cef06),66601,Cox,C
ObjectId(5911299b3c888a01983cef07),66616,Cox,C
ObjectId(5911299b3c888a01983cef08),66614,Cox,C
ObjectId(5911299b3c888a01983cef09),66605,Cox,C
ObjectId(5911299b3c888a01983cef0a),66609,Cox,C
ObjectId(5911299b3c888a01983cef0b),66542,Cox,C
ObjectId(5911299b3c888a01983cef0c),66606,Cox,C
ObjectId(5911299b3c888a01983cef0d),66607,Cox,C
ObjectId(5911299b3c888a01983cef0e),66622,Cox,C
ObjectId(5911299b3c888a01983cef0f),66617,Cox,C
ObjectId(5911299b3c888a01983cef10),66618,Cox,C
ObjectId(5911299b3c888a01983cef11),66683,Cox,C
ObjectId(5911299b3c888a01983cef12),66610,Cox,C
ObjectId(5911299b3c888a01983cef13),66615,Cox,C
ObjectId(5911299b3c888a01983cef14),66600,Cox,C
ObjectId(5911299b3c888a01983cef15),67144,Cox,C
ObjectId(5911299b3c888a01983cef16),67364,Cox,C
ObjectId(5911299b3c888a01983cef17),67147,Cox,C
ObjectId(5911299b3c888a01983cef18),67277,Cox,C
ObjectId(5911299b3c888a01983cef19),67260,Cox,C
ObjectId(5911299b3c888a01983cef1a),67202,Cox,C
ObjectId(5911299b3c888a01983cef1b),67203,Cox,C
ObjectId(5911299b3c888a01983cef1c),67228,Cox,C
ObjectId(5911299b3c888a01983cef1d),67214,Cox,C
ObjectId(5911299b3c888a01983cef1e),67218,Cox,C
ObjectId(5911299b3c888a01983cef1f),67205,Cox,C
ObjectId(5911299b3c888a01983cef20),67212,Cox,C
ObjectId(5911299b3c888a01983cef21),67216,Cox,C
ObjectId(5911299b3c888a01983cef22),67213,Cox,C
ObjectId(5911299b3c888a01983cef23),67210,Cox,C
ObjectId(5911299b3c888a01983cef24),67211,Cox,C
ObjectId(5911299b3c888a01983cef25),67209,Cox,C
ObjectId(5911299b3c888a01983cef26),67217,Cox,C
ObjectId(5911299b3c888a01983cef27),67235,Cox,C
ObjectId(5911299b3c888a01983cef28),67230,Cox,C
ObjectId(5911299b3c888a01983cef29),67215,Cox,C
ObjectId(5911299b3c888a01983cef2a),67223,Cox,C
ObjectId(5911299b3c888a01983cef2b),67201,Cox,C
ObjectId(5911299b3c888a01983cef2c),67306,Cox,C
ObjectId(5911299b3c888a01983cef2d),67156,Cox,C
ObjectId(5911299b3c888a01983cef2e),66783,Cox,C
ObjectId(5911299b3c888a01983cef2f),89005,Cox,C
ObjectId(5911299b3c888a01983cef30),89006,Cox,C
ObjectId(5911299b3c888a01983cef31),89009,Cox,C
ObjectId(5911299b3c888a01983cef32),89014,Cox,C
ObjectId(5911299b3c888a01983cef33),89015,Cox,C
ObjectId(5911299b3c888a01983cef34),89052,Cox,C
ObjectId(5911299b3c888a01983cef35),89011,Cox,C
ObjectId(5911299b3c888a01983cef36),89074,Cox,C
ObjectId(5911299b3c888a01983cef37),89012,Cox,C
ObjectId(5911299b3c888a01983cef38),89002,Cox,C
ObjectId(5911299b3c888a01983cef39),89044,Cox,C
ObjectId(5911299b3c888a01983cef3a),89016,Cox,C
ObjectId(5911299b3c888a01983cef3b),89053,Cox,C
ObjectId(5911299b3c888a01983cef3c),89077,Cox,C
ObjectId(5911299b3c888a01983cef3d),89180,Cox,C
ObjectId(5911299b3c888a01983cef3e),89193,Cox,C
ObjectId(5911299b3c888a01983cef3f),89199,Cox,C
ObjectId(5911299b3c888a01983cef40),89165,Cox,C
ObjectId(5911299b3c888a01983cef41),89126,Cox,C
ObjectId(5911299b3c888a01983cef42),89161,Cox,C
ObjectId(5911299b3c888a01983cef43),89151,Cox,C
ObjectId(5911299b3c888a01983cef44),89163,Cox,C
ObjectId(5911299b3c888a01983cef45),89124,Cox,C
ObjectId(5911299b3c888a01983cef46),89155,Cox,C
ObjectId(5911299b3c888a01983cef47),89111,Cox,C
ObjectId(5911299b3c888a01983cef48),89191,Cox,C
ObjectId(5911299b3c888a01983cef49),89154,Cox,C
ObjectId(5911299b3c888a01983cef4a),89169,Cox,C
ObjectId(5911299b3c888a01983cef4b),89107,Cox,C
ObjectId(5911299b3c888a01983cef4c),89104,Cox,C
ObjectId(5911299b3c888a01983cef4d),89115,Cox,C
ObjectId(5911299b3c888a01983cef4e),89103,Cox,C
ObjectId(5911299b3c888a01983cef4f),89102,Cox,C
ObjectId(5911299b3c888a01983cef50),89146,Cox,C
ObjectId(5911299b3c888a01983cef51),89121,Cox,C
ObjectId(5911299b3c888a01983cef52),89120,Cox,C
ObjectId(5911299b3c888a01983cef53),89108,Cox,C
ObjectId(5911299b3c888a01983cef54),89119,Cox,C
ObjectId(5911299b3c888a01983cef55),89123,Cox,C
ObjectId(5911299b3c888a01983cef56),89183,Cox,C
ObjectId(5911299b3c888a01983cef57),89128,Cox,C
ObjectId(5911299b3c888a01983cef58),89118,Cox,C
ObjectId(5911299b3c888a01983cef59),89101,Cox,C
ObjectId(5911299b3c888a01983cef5a),89117,Cox,C
ObjectId(5911299b3c888a01983cef5b),89109,Cox,C
ObjectId(5911299b3c888a01983cef5c),89110,Cox,C
ObjectId(5911299b3c888a01983cef5d),89145,Cox,C
ObjectId(5911299b3c888a01983cef5e),89147,Cox,C
ObjectId(5911299b3c888a01983cef5f),89156,Cox,C
ObjectId(5911299b3c888a01983cef60),89122,Cox,C
ObjectId(5911299b3c888a01983cef61),89130,Cox,C
ObjectId(5911299b3c888a01983cef62),89142,Cox,C
ObjectId(5911299b3c888a01983cef63),89113,Cox,C
ObjectId(5911299b3c888a01983cef64),89134,Cox,C
ObjectId(5911299b3c888a01983cef65),89129,Cox,C
ObjectId(5911299b3c888a01983cef66),89106,Cox,C
ObjectId(5911299b3c888a01983cef67),89139,Cox,C
ObjectId(5911299b3c888a01983cef68),89148,Cox,C
ObjectId(5911299b3c888a01983cef69),89149,Cox,C
ObjectId(5911299b3c888a01983cef6a),89131,Cox,C
ObjectId(5911299b3c888a01983cef6b),89141,Cox,C
ObjectId(5911299b3c888a01983cef6c),89135,Cox,C
ObjectId(5911299b3c888a01983cef6d),89144,Cox,C
ObjectId(5911299b3c888a01983cef6e),89179,Cox,C
ObjectId(5911299b3c888a01983cef6f),89166,Cox,C
ObjectId(5911299b3c888a01983cef70),89138,Cox,C
ObjectId(5911299b3c888a01983cef71),89178,Cox,C
ObjectId(5911299b3c888a01983cef72),89143,Cox,C
ObjectId(5911299b3c888a01983cef73),89150,Cox,C
ObjectId(5911299b3c888a01983cef74),89137,Cox,C
ObjectId(5911299b3c888a01983cef75),89173,Cox,C
ObjectId(5911299b3c888a01983cef76),89195,Cox,C
ObjectId(5911299b3c888a01983cef77),89152,Cox,C
ObjectId(5911299b3c888a01983cef78),89125,Cox,C
ObjectId(5911299b3c888a01983cef79),89127,Cox,C
ObjectId(5911299b3c888a01983cef7a),89054,Cox,C
ObjectId(5911299b3c888a01983cef7b),89105,Cox,C
ObjectId(5911299b3c888a01983cef7c),89112,Cox,C
ObjectId(5911299b3c888a01983cef7d),89114,Cox,C
ObjectId(5911299b3c888a01983cef7e),89116,Cox,C
ObjectId(5911299b3c888a01983cef7f),89132,Cox,C
ObjectId(5911299b3c888a01983cef80),89133,Cox,C
ObjectId(5911299b3c888a01983cef81),89136,Cox,C
ObjectId(5911299b3c888a01983cef82),89140,Cox,C
ObjectId(5911299b3c888a01983cef83),89153,Cox,C
ObjectId(5911299b3c888a01983cef84),89157,Cox,C
ObjectId(5911299b3c888a01983cef85),89159,Cox,C
ObjectId(5911299b3c888a01983cef86),89160,Cox,C
ObjectId(5911299b3c888a01983cef87),89162,Cox,C
ObjectId(5911299b3c888a01983cef88),89164,Cox,C
ObjectId(5911299b3c888a01983cef89),89170,Cox,C
ObjectId(5911299b3c888a01983cef8a),89177,Cox,C
ObjectId(5911299b3c888a01983cef8b),89185,Cox,C
ObjectId(5911299b3c888a01983cef8c),89030,Cox,C
ObjectId(5911299b3c888a01983cef8d),89032,Cox,C
ObjectId(5911299b3c888a01983cef8e),89031,Cox,C
ObjectId(5911299b3c888a01983cef8f),89086,Cox,C
ObjectId(5911299b3c888a01983cef90),89081,Cox,C
ObjectId(5911299b3c888a01983cef91),89085,Cox,C
ObjectId(5911299b3c888a01983cef92),89084,Cox,C
ObjectId(5911299b3c888a01983cef93),89033,Cox,C
ObjectId(5911299b3c888a01983cef94),89036,Cox,C
ObjectId(5911299b3c888a01983cef95),89087,Cox,C
ObjectId(5911299b3c888a01983cef96),31005,Cox,C
ObjectId(5911299b3c888a01983cef97),31008,Cox,C
ObjectId(5911299b3c888a01983cef98),31028,Cox,C
ObjectId(5911299b3c888a01983cef99),31020,Cox,C
ObjectId(5911299b3c888a01983cef9a),31047,Cox,C
ObjectId(5911299b3c888a01983cef9b),31052,Cox,C
ObjectId(5911299b3c888a01983cef9c),31069,Cox,C
ObjectId(5911299b3c888a01983cef9d),31208,Cox,C
ObjectId(5911299b3c888a01983cef9e),31211,Cox,C
ObjectId(5911299b3c888a01983cef9f),31206,Cox,C
ObjectId(5911299b3c888a01983cefa0),31201,Cox,C
ObjectId(5911299b3c888a01983cefa1),31204,Cox,C
ObjectId(5911299b3c888a01983cefa2),31210,Cox,C
ObjectId(5911299b3c888a01983cefa3),31217,Cox,C
ObjectId(5911299b3c888a01983cefa4),31207,Cox,C
ObjectId(5911299b3c888a01983cefa5),31220,Cox,C
ObjectId(5911299b3c888a01983cefa6),31216,Cox,C
ObjectId(5911299b3c888a01983cefa7),31297,Cox,C
ObjectId(5911299b3c888a01983cefa8),31202,Cox,C
ObjectId(5911299b3c888a01983cefa9),31205,Cox,C
ObjectId(5911299b3c888a01983cefaa),31212,Cox,C
ObjectId(5911299b3c888a01983cefab),31093,Cox,C
ObjectId(5911299b3c888a01983cefac),31088,Cox,C
ObjectId(5911299b3c888a01983cefad),31098,Cox,C
ObjectId(5911299b3c888a01983cefae),6016,Cox,C
ObjectId(5911299b3c888a01983cefaf),6410,Cox,C
ObjectId(5911299b3c888a01983cefb0),6026,Cox,C
ObjectId(5911299b3c888a01983cefb1),6027,Cox,C
ObjectId(5911299b3c888a01983cefb2),6088,Cox,C
ObjectId(5911299b3c888a01983cefb3),6082,Cox,C
ObjectId(5911299b3c888a01983cefb4),6033,Cox,C
ObjectId(5911299b3c888a01983cefb5),6035,Cox,C
ObjectId(5911299b3c888a01983cefb6),1521,Cox,C
ObjectId(5911299b3c888a01983cefb7),6040,Cox,C
ObjectId(5911299b3c888a01983cefb8),6042,Cox,C
ObjectId(5911299b3c888a01983cefb9),6444,Cox,C
ObjectId(5911299b3c888a01983cefba),6451,Cox,C
ObjectId(5911299b3c888a01983cefbb),6450,Cox,C
ObjectId(5911299b3c888a01983cefbc),6479,Cox,C
ObjectId(5911299b3c888a01983cefbd),6467,Cox,C
ObjectId(5911299b3c888a01983cefbe),6111,Cox,C
ObjectId(5911299b3c888a01983cefbf),6060,Cox,C
ObjectId(5911299b3c888a01983cefc0),6712,Cox,C
ObjectId(5911299b3c888a01983cefc1),6067,Cox,C
ObjectId(5911299b3c888a01983cefc2),6071,Cox,C
ObjectId(5911299b3c888a01983cefc3),6072,Cox,C
ObjectId(5911299b3c888a01983cefc4),6073,Cox,C
ObjectId(5911299b3c888a01983cefc5),6074,Cox,C
ObjectId(5911299b3c888a01983cefc6),6489,Cox,C
ObjectId(5911299b3c888a01983cefc7),6075,Cox,C
ObjectId(5911299b3c888a01983cefc8),6076,Cox,C
ObjectId(5911299b3c888a01983cefc9),6078,Cox,C
ObjectId(5911299b3c888a01983cefca),6066,Cox,C
ObjectId(5911299b3c888a01983cefcb),6090,Cox,C
ObjectId(5911299b3c888a01983cefcc),6093,Cox,C
ObjectId(5911299b3c888a01983cefcd),6109,Cox,C
ObjectId(5911299b3c888a01983cefce),6096,Cox,C
ObjectId(5911299b3c888a01983cefcf),2802,Cox,C
ObjectId(5911299b3c888a01983cefd0),2804,Cox,C
ObjectId(5911299b3c888a01983cefd1),2806,Cox,C
ObjectId(5911299b3c888a01983cefd2),2808,Cox,C
ObjectId(5911299b3c888a01983cefd3),2809,Cox,C
ObjectId(5911299b3c888a01983cefd4),2863,Cox,C
ObjectId(5911299b3c888a01983cefd5),2813,Cox,C
ObjectId(5911299b3c888a01983cefd6),2814,Cox,C
ObjectId(5911299b3c888a01983cefd7),2816,Cox,C
ObjectId(5911299b3c888a01983cefd8),2827,Cox,C
ObjectId(5911299b3c888a01983cefd9),2910,Cox,C
ObjectId(5911299b3c888a01983cefda),2920,Cox,C
ObjectId(5911299b3c888a01983cefdb),2905,Cox,C
ObjectId(5911299b3c888a01983cefdc),2921,Cox,C
ObjectId(5911299b3c888a01983cefdd),2864,Cox,C
ObjectId(5911299b3c888a01983cefde),2914,Cox,C
ObjectId(5911299b3c888a01983cefdf),2822,Cox,C
ObjectId(5911299b3c888a01983cefe0),2823,Cox,C
ObjectId(5911299b3c888a01983cefe1),2824,Cox,C
ObjectId(5911299b3c888a01983cefe2),2825,Cox,C
ObjectId(5911299b3c888a01983cefe3),2815,Cox,C
ObjectId(5911299b3c888a01983cefe4),2826,Cox,C
ObjectId(5911299b3c888a01983cefe5),2857,Cox,C
ObjectId(5911299b3c888a01983cefe6),2828,Cox,C
ObjectId(5911299b3c888a01983cefe7),2830,Cox,C
ObjectId(5911299b3c888a01983cefe8),2831,Cox,C
ObjectId(5911299b3c888a01983cefe9),2832,Cox,C
ObjectId(5911299b3c888a01983cefea),2833,Cox,C
ObjectId(5911299b3c888a01983cefeb),2835,Cox,C
ObjectId(5911299b3c888a01983cefec),2881,Cox,C
ObjectId(5911299b3c888a01983cefed),2865,Cox,C
ObjectId(5911299b3c888a01983cefee),2837,Cox,C
ObjectId(5911299b3c888a01983cefef),2838,Cox,C
ObjectId(5911299b3c888a01983ceff0),2839,Cox,C
ObjectId(5911299b3c888a01983ceff1),2842,Cox,C
ObjectId(5911299b3c888a01983ceff2),2882,Cox,C
ObjectId(5911299b3c888a01983ceff3),2841,Cox,C
ObjectId(5911299b3c888a01983ceff4),2840,Cox,C
ObjectId(5911299b3c888a01983ceff5),2852,Cox,C
ObjectId(5911299b3c888a01983ceff6),2908,Cox,C
ObjectId(5911299b3c888a01983ceff7),2896,Cox,C
ObjectId(5911299b3c888a01983ceff8),2858,Cox,C
ObjectId(5911299b3c888a01983ceff9),2859,Cox,C
ObjectId(5911299b3c888a01983ceffa),2861,Cox,C
ObjectId(5911299b3c888a01983ceffb),2860,Cox,C
ObjectId(5911299b3c888a01983ceffc),2883,Cox,C
ObjectId(5911299b3c888a01983ceffd),2871,Cox,C
ObjectId(5911299b3c888a01983ceffe),2918,Cox,C
ObjectId(5911299b3c888a01983cefff),2912,Cox,C
ObjectId(5911299b3c888a01983cf000),2906,Cox,C
ObjectId(5911299b3c888a01983cf001),2903,Cox,C
ObjectId(5911299b3c888a01983cf002),2909,Cox,C
ObjectId(5911299b3c888a01983cf003),2902,Cox,C
ObjectId(5911299b3c888a01983cf004),2907,Cox,C
ObjectId(5911299b3c888a01983cf005),2919,Cox,C
ObjectId(5911299b3c888a01983cf006),2911,Cox,C
ObjectId(5911299b3c888a01983cf007),2904,Cox,C
ObjectId(5911299b3c888a01983cf008),2872,Cox,C
ObjectId(5911299b3c888a01983cf009),2812,Cox,C
ObjectId(5911299b3c888a01983cf00a),2898,Cox,C
ObjectId(5911299b3c888a01983cf00b),2875,Cox,C
ObjectId(5911299b3c888a01983cf00c),2836,Cox,C
ObjectId(5911299b3c888a01983cf00d),2915,Cox,C
ObjectId(5911299b3c888a01983cf00e),2873,Cox,C
ObjectId(5911299b3c888a01983cf00f),2916,Cox,C
ObjectId(5911299b3c888a01983cf010),2874,Cox,C
ObjectId(5911299b3c888a01983cf011),2876,Cox,C
ObjectId(5911299b3c888a01983cf012),2917,Cox,C
ObjectId(5911299b3c888a01983cf013),2879,Cox,C
ObjectId(5911299b3c888a01983cf014),2878,Cox,C
ObjectId(5911299b3c888a01983cf015),2885,Cox,C
ObjectId(5911299b3c888a01983cf016),2888,Cox,C
ObjectId(5911299b3c888a01983cf017),2886,Cox,C
ObjectId(5911299b3c888a01983cf018),2889,Cox,C
ObjectId(5911299b3c888a01983cf019),2818,Cox,C
ObjectId(5911299b3c888a01983cf01a),2817,Cox,C
ObjectId(5911299b3c888a01983cf01b),2892,Cox,C
ObjectId(5911299b3c888a01983cf01c),2893,Cox,C
ObjectId(5911299b3c888a01983cf01d),2891,Cox,C
ObjectId(5911299b3c888a01983cf01e),2894,Cox,C
ObjectId(5911299b3c888a01983cf01f),2895,Cox,C
ObjectId(5911299b3c888a01983cf020),70031,Cox,C
ObjectId(5911299b3c888a01983cf021),70043,Cox,C
ObjectId(5911299b3c888a01983cf022),70032,Cox,C
ObjectId(5911299b3c888a01983cf023),70036,Cox,C
ObjectId(5911299b3c888a01983cf024),70039,Cox,C
ObjectId(5911299b3c888a01983cf025),70070,Cox,C
ObjectId(5911299b3c888a01983cf026),70080,Cox,C
ObjectId(5911299b3c888a01983cf027),70072,Cox,C
ObjectId(5911299b3c888a01983cf028),70087,Cox,C
ObjectId(5911299b3c888a01983cf029),70030,Cox,C
ObjectId(5911299b3c888a01983cf02a),70047,Cox,C
ObjectId(5911299b3c888a01983cf02b),70053,Cox,C
ObjectId(5911299b3c888a01983cf02c),70056,Cox,C
ObjectId(5911299b3c888a01983cf02d),70123,Cox,C
ObjectId(5911299b3c888a01983cf02e),70057,Cox,C
ObjectId(5911299b3c888a01983cf02f),70058,Cox,C
ObjectId(5911299b3c888a01983cf030),70065,Cox,C
ObjectId(5911299b3c888a01983cf031),70062,Cox,C
ObjectId(5911299b3c888a01983cf032),70066,Cox,C
ObjectId(5911299b3c888a01983cf033),70067,Cox,C
ObjectId(5911299b3c888a01983cf034),70075,Cox,C
ObjectId(5911299b3c888a01983cf035),70006,Cox,C
ObjectId(5911299b3c888a01983cf036),70002,Cox,C
ObjectId(5911299b3c888a01983cf037),70005,Cox,C
ObjectId(5911299b3c888a01983cf038),70001,Cox,C
ObjectId(5911299b3c888a01983cf039),70003,Cox,C
ObjectId(5911299b3c888a01983cf03a),70112,Cox,C
ObjectId(5911299b3c888a01983cf03b),70113,Cox,C
ObjectId(5911299b3c888a01983cf03c),70114,Cox,C
ObjectId(5911299b3c888a01983cf03d),70115,Cox,C
ObjectId(5911299b3c888a01983cf03e),70116,Cox,C
ObjectId(5911299b3c888a01983cf03f),70117,Cox,C
ObjectId(5911299b3c888a01983cf040),70118,Cox,C
ObjectId(5911299b3c888a01983cf041),70119,Cox,C
ObjectId(5911299b3c888a01983cf042),70121,Cox,C
ObjectId(5911299b3c888a01983cf043),70122,Cox,C
ObjectId(5911299b3c888a01983cf044),70124,Cox,C
ObjectId(5911299b3c888a01983cf045),70125,Cox,C
ObjectId(5911299b3c888a01983cf046),70126,Cox,C
ObjectId(5911299b3c888a01983cf047),70127,Cox,C
ObjectId(5911299b3c888a01983cf048),70128,Cox,C
ObjectId(5911299b3c888a01983cf049),70129,Cox,C
ObjectId(5911299b3c888a01983cf04a),70130,Cox,C
ObjectId(5911299b3c888a01983cf04b),70131,Cox,C
ObjectId(5911299b3c888a01983cf04c),70078,Cox,C
ObjectId(5911299b3c888a01983cf04d),70079,Cox,C
ObjectId(5911299b3c888a01983cf04e),70085,Cox,C
ObjectId(5911299b3c888a01983cf04f),70092,Cox,C
ObjectId(5911299b3c888a01983cf050),70094,Cox,C
ObjectId(5911299b3c888a01983cf051),70139,Cox,C
ObjectId(5911299b3c888a01983cf052),70142,Cox,C
ObjectId(5911299b3c888a01983cf053),70145,Cox,C
ObjectId(5911299b3c888a01983cf054),70146,Cox,C
ObjectId(5911299b3c888a01983cf055),70148,Cox,C
ObjectId(5911299b3c888a01983cf056),70154,Cox,C
ObjectId(5911299b3c888a01983cf057),70163,Cox,C
ObjectId(5911299b3c888a01983cf058),70170,Cox,C
ObjectId(5911299b3c888a01983cf059),70413,Cox,C
ObjectId(5911299b3c888a01983cf05a),70060,Cox,C
ObjectId(5911299b3c888a01983cf05b),22311,Cox,C
ObjectId(5911299b3c888a01983cf05c),22304,Cox,C
ObjectId(5911299b3c888a01983cf05d),22314,Cox,C
ObjectId(5911299b3c888a01983cf05e),22302,Cox,C
ObjectId(5911299b3c888a01983cf05f),22303,Cox,C
ObjectId(5911299b3c888a01983cf060),22306,Cox,C
ObjectId(5911299b3c888a01983cf061),22307,Cox,C
ObjectId(5911299b3c888a01983cf062),22309,Cox,C
ObjectId(5911299b3c888a01983cf063),22312,Cox,C
ObjectId(5911299b3c888a01983cf064),22310,Cox,C
ObjectId(5911299b3c888a01983cf065),22315,Cox,C
ObjectId(5911299b3c888a01983cf066),22308,Cox,C
